Customer_id,recency,history_segment,history,mens,womens,zip_code,newbie,channel,type,conversion,spend
312,10,1) $0 - $100,72.64,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
313,2,4) $350 - $500,484.43,1,1,Rural,0,Multichannel,Mens and Womens merchandise,0,0
314,9,1) $0 - $100,82,0,1,Urban,1,Web,No merchandise,0,0
315,9,1) $0 - $100,53.45,0,1,Rural,1,Phone,Mens and Womens merchandise,1,0
316,2,1) $0 - $100,93.26,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
317,4,2) $100 - $200,165.86,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
318,12,1) $0 - $100,29.99,0,1,Suburban,0,Web,No merchandise,0,0
319,10,1) $0 - $100,35.68,1,0,Rural,1,Web,No merchandise,0,0
320,1,2) $100 - $200,127.05,1,0,Urban,0,Web,No merchandise,0,0
321,9,1) $0 - $100,92.11,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
322,3,3) $200 - $350,243.64,0,1,Rural,0,Web,No merchandise,1,0
323,8,1) $0 - $100,88.12,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
324,11,2) $100 - $200,176.7,1,0,Suburban,1,Phone,No merchandise,0,0
325,10,1) $0 - $100,88.67,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
326,9,3) $200 - $350,284.17,1,0,Urban,0,Web,No merchandise,0,0
327,10,1) $0 - $100,29.99,1,0,Suburban,0,Phone,No merchandise,0,0
328,5,3) $200 - $350,262.22,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
329,9,1) $0 - $100,29.99,0,1,Suburban,1,Web,No merchandise,0,0
330,2,1) $0 - $100,30.17,0,1,Suburban,1,Phone,No merchandise,0,0
331,6,4) $350 - $500,390.46,0,1,Suburban,0,Phone,No merchandise,0,0
332,9,2) $100 - $200,188.8,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
333,4,1) $0 - $100,41.54,0,1,Urban,0,Web,No merchandise,0,0
334,10,2) $100 - $200,150.42,0,1,Urban,1,Phone,No merchandise,0,0
335,3,1) $0 - $100,64.03,0,1,Suburban,0,Web,No merchandise,0,0
336,2,1) $0 - $100,56.86,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
337,9,3) $200 - $350,228.86,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
338,1,"6) $750 - $1,000",808.21,0,1,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
339,2,5) $500 - $750,561.13,0,1,Suburban,1,Web,No merchandise,0,0
340,10,1) $0 - $100,29.99,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
341,9,2) $100 - $200,138.2,0,1,Suburban,1,Web,No merchandise,0,0
342,1,"6) $750 - $1,000",885.02,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
343,1,2) $100 - $200,102.53,0,1,Suburban,1,Web,No merchandise,0,0
344,10,1) $0 - $100,29.99,1,0,Urban,0,Web,No merchandise,1,0
345,3,1) $0 - $100,29.99,1,0,Urban,1,Web,No merchandise,0,0
346,11,2) $100 - $200,142.45,1,0,Suburban,0,Web,No merchandise,0,0
347,9,2) $100 - $200,116.29,1,0,Rural,0,Phone,Mens and Womens merchandise,0,0
348,9,1) $0 - $100,48.33,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
349,3,1) $0 - $100,76.01,0,1,Urban,1,Web,No merchandise,0,0
350,7,1) $0 - $100,95.15,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
351,9,2) $100 - $200,193.88,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
352,6,3) $200 - $350,345.9,1,1,Rural,0,Multichannel,No merchandise,0,0
353,1,1) $0 - $100,29.99,1,0,Rural,1,Web,No merchandise,0,0
354,8,2) $100 - $200,109.4,1,0,Urban,0,Phone,Mens and Womens merchandise,1,0
355,10,3) $200 - $350,330.48,0,1,Urban,0,Web,No merchandise,0,0
356,10,3) $200 - $350,236.41,0,1,Suburban,1,Phone,No merchandise,0,0
357,2,"7) $1,000 +",1411.43,1,0,Suburban,1,Web,Mens and Womens merchandise,1,0
358,7,1) $0 - $100,40.64,1,0,Suburban,1,Phone,No merchandise,0,0
359,1,4) $350 - $500,428.99,1,0,Suburban,0,Multichannel,No merchandise,0,0
360,7,3) $200 - $350,220.77,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
361,6,4) $350 - $500,380.15,0,1,Suburban,0,Web,No merchandise,0,0
362,4,4) $350 - $500,465.91,1,0,Rural,0,Multichannel,Mens and Womens merchandise,1,0
363,9,3) $200 - $350,230.24,1,0,Urban,0,Phone,No merchandise,1,0
364,8,1) $0 - $100,29.99,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
365,5,1) $0 - $100,29.99,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
366,10,5) $500 - $750,509.78,1,0,Urban,1,Web,No merchandise,0,0
367,10,1) $0 - $100,69.22,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
368,11,4) $350 - $500,442.29,1,0,Suburban,0,Web,No merchandise,0,0
369,5,1) $0 - $100,29.99,1,0,Rural,1,Phone,No merchandise,0,0
370,10,1) $0 - $100,82.15,0,1,Urban,1,Phone,No merchandise,0,0
371,1,1) $0 - $100,51.27,1,0,Rural,0,Web,No merchandise,0,0
372,12,3) $200 - $350,300.54,1,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
373,5,1) $0 - $100,41.4,1,0,Suburban,1,Phone,No merchandise,0,0
374,8,2) $100 - $200,140.32,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
375,10,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
376,10,1) $0 - $100,74.22,1,0,Suburban,1,Phone,No merchandise,0,0
377,10,3) $200 - $350,248.05,1,0,Rural,1,Multichannel,Mens and Womens merchandise,0,0
378,9,1) $0 - $100,29.99,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
379,3,1) $0 - $100,41.54,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
380,2,"7) $1,000 +",1091.38,1,1,Rural,1,Web,Mens and Womens merchandise,0,0
381,1,1) $0 - $100,83.3,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
382,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,No merchandise,0,0
383,10,1) $0 - $100,81.07,1,0,Suburban,0,Web,No merchandise,1,15
384,5,2) $100 - $200,106.07,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
385,3,4) $350 - $500,355.98,1,0,Urban,0,Multichannel,No merchandise,0,0
386,10,2) $100 - $200,115.35,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
387,12,3) $200 - $350,207.86,1,1,Urban,1,Phone,No merchandise,0,0
388,1,"6) $750 - $1,000",822.65,0,1,Urban,1,Web,Mens and Womens merchandise,1,0
389,2,3) $200 - $350,323.46,0,1,Urban,0,Phone,Mens and Womens merchandise,1,0
390,2,4) $350 - $500,364.55,0,1,Urban,0,Web,Mens and Womens merchandise,1,0
391,9,3) $200 - $350,265.12,1,1,Rural,0,Multichannel,No merchandise,0,0
392,9,3) $200 - $350,205.13,1,1,Urban,1,Multichannel,No merchandise,0,0
393,4,3) $200 - $350,227.3,0,1,Urban,0,Web,No merchandise,0,0
394,2,3) $200 - $350,201.76,1,1,Urban,0,Web,No merchandise,0,0
395,8,4) $350 - $500,498.66,0,1,Urban,0,Web,No merchandise,1,15
396,6,5) $500 - $750,543.1,1,0,Urban,1,Multichannel,Mens and Womens merchandise,0,0
397,10,1) $0 - $100,29.99,0,1,Suburban,1,Phone,No merchandise,0,0
398,5,2) $100 - $200,189.25,0,1,Rural,1,Phone,Mens and Womens merchandise,0,0
399,3,2) $100 - $200,169.66,1,0,Urban,0,Phone,No merchandise,0,0
400,5,2) $100 - $200,129.06,1,0,Urban,0,Phone,No merchandise,0,0
401,4,1) $0 - $100,29.99,0,1,Suburban,0,Phone,No merchandise,0,0
402,7,1) $0 - $100,29.99,0,1,Urban,1,Phone,No merchandise,0,0
403,6,3) $200 - $350,319.88,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
404,9,2) $100 - $200,192.87,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
405,4,1) $0 - $100,88.67,0,1,Urban,1,Phone,No merchandise,0,0
406,1,3) $200 - $350,228.21,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
407,9,1) $0 - $100,29.99,0,1,Suburban,1,Web,Mens and Womens merchandise,1,0
408,1,1) $0 - $100,91.48,1,0,Suburban,1,Web,No merchandise,0,0
409,11,1) $0 - $100,36.91,0,1,Urban,0,Web,No merchandise,0,0
410,7,3) $200 - $350,314.65,1,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
411,1,3) $200 - $350,338.72,1,1,Urban,0,Phone,Mens and Womens merchandise,1,0
412,11,1) $0 - $100,29.99,1,0,Rural,1,Web,No merchandise,0,0
413,10,1) $0 - $100,45.13,1,0,Suburban,1,Phone,No merchandise,0,0
414,8,1) $0 - $100,81.52,0,1,Urban,0,Phone,Mens and Womens merchandise,1,0
415,4,1) $0 - $100,77.85,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
416,12,1) $0 - $100,46.63,0,1,Urban,1,Web,No merchandise,0,0
417,6,2) $100 - $200,106.17,0,1,Suburban,1,Web,No merchandise,0,0
418,10,2) $100 - $200,152.58,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
419,6,2) $100 - $200,121.3,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
420,10,1) $0 - $100,91.51,0,1,Rural,0,Phone,No merchandise,0,0
421,6,1) $0 - $100,29.99,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
422,8,1) $0 - $100,29.99,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
423,4,3) $200 - $350,245.58,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
424,8,2) $100 - $200,114.26,0,1,Rural,1,Phone,Mens and Womens merchandise,0,0
425,5,4) $350 - $500,424.93,1,0,Rural,0,Web,No merchandise,0,0
426,12,1) $0 - $100,62.62,1,0,Rural,1,Web,No merchandise,1,0
427,11,2) $100 - $200,148.7,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
428,10,2) $100 - $200,108.15,0,1,Rural,0,Phone,Mens and Womens merchandise,0,0
429,10,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens and Womens merchandise,0,0
430,9,3) $200 - $350,207.39,1,1,Rural,1,Multichannel,Mens and Womens merchandise,0,0
431,9,2) $100 - $200,106.61,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
432,4,4) $350 - $500,493.2,0,1,Suburban,0,Phone,No merchandise,0,0
433,7,2) $100 - $200,111.91,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
434,9,2) $100 - $200,111.49,0,1,Urban,1,Phone,No merchandise,0,0
435,6,3) $200 - $350,266.89,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
436,9,2) $100 - $200,146.18,0,1,Rural,1,Phone,Mens and Womens merchandise,0,0
437,5,2) $100 - $200,191.86,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
438,5,1) $0 - $100,48.9,0,1,Suburban,1,Phone,Mens and Womens merchandise,1,0
439,7,3) $200 - $350,248.07,0,1,Rural,1,Multichannel,Mens and Womens merchandise,0,0
440,12,1) $0 - $100,32.74,1,0,Urban,1,Phone,Mens and Womens merchandise,1,0
441,1,1) $0 - $100,75.79,0,1,Suburban,1,Phone,No merchandise,0,0
442,1,1) $0 - $100,54.2,0,1,Urban,1,Web,Mens and Womens merchandise,1,0
443,3,4) $350 - $500,449.62,0,1,Suburban,0,Phone,Mens and Womens merchandise,1,0
444,4,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
445,1,5) $500 - $750,635.82,1,0,Rural,1,Multichannel,No merchandise,0,0
446,1,1) $0 - $100,67.22,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
447,2,3) $200 - $350,218.03,1,1,Suburban,0,Phone,No merchandise,0,0
448,10,3) $200 - $350,261.46,1,0,Urban,1,Web,No merchandise,0,0
449,6,3) $200 - $350,219.88,1,0,Suburban,0,Web,No merchandise,0,0
450,3,3) $200 - $350,319.11,0,1,Urban,1,Web,Mens and Womens merchandise,1,0
451,3,2) $100 - $200,119.16,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
452,10,3) $200 - $350,266.73,0,1,Suburban,1,Web,No merchandise,0,0
453,6,3) $200 - $350,273.19,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
454,9,1) $0 - $100,37.1,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
455,9,4) $350 - $500,453.96,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
456,1,1) $0 - $100,29.99,0,1,Urban,0,Web,No merchandise,0,0
457,6,5) $500 - $750,741.5,1,1,Suburban,1,Web,Mens and Womens merchandise,0,0
458,11,2) $100 - $200,121.1,0,1,Urban,0,Web,Mens and Womens merchandise,1,0
459,7,5) $500 - $750,729.01,0,1,Rural,1,Phone,No merchandise,0,0
460,3,2) $100 - $200,182.93,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
461,2,2) $100 - $200,193.64,1,0,Urban,0,Phone,Mens and Womens merchandise,1,0
462,5,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens and Womens merchandise,1,0
463,9,2) $100 - $200,167.81,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
464,9,1) $0 - $100,29.99,1,0,Urban,0,Phone,No merchandise,0,0
465,3,"6) $750 - $1,000",844.68,1,1,Suburban,1,Web,Mens and Womens merchandise,0,0
466,9,4) $350 - $500,388.85,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
467,8,2) $100 - $200,126.94,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
468,9,1) $0 - $100,83.31,0,1,Urban,1,Web,No merchandise,0,0
469,7,2) $100 - $200,128.77,0,1,Urban,0,Web,No merchandise,0,0
470,6,1) $0 - $100,89.1,1,0,Urban,1,Web,No merchandise,0,0
471,10,3) $200 - $350,304.39,0,1,Urban,1,Multichannel,No merchandise,0,0
472,5,3) $200 - $350,279.33,1,1,Suburban,0,Phone,No merchandise,0,0
473,1,1) $0 - $100,85.04,1,0,Urban,1,Web,Mens and Womens merchandise,1,0
474,9,1) $0 - $100,29.99,0,1,Suburban,0,Web,No merchandise,0,0
475,1,1) $0 - $100,39.27,1,0,Rural,0,Web,Mens and Womens merchandise,0,0
476,1,"6) $750 - $1,000",903.49,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
477,4,4) $350 - $500,396.68,0,1,Urban,0,Phone,No merchandise,1,15
478,9,2) $100 - $200,136.89,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
479,1,3) $200 - $350,235.41,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
480,3,2) $100 - $200,128.4,0,1,Rural,1,Phone,Mens and Womens merchandise,0,0
481,12,4) $350 - $500,394,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
482,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,No merchandise,0,0
483,2,1) $0 - $100,29.99,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
484,10,2) $100 - $200,134.43,1,0,Urban,1,Phone,No merchandise,0,0
485,12,4) $350 - $500,465.21,1,0,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
486,5,3) $200 - $350,319.01,1,0,Suburban,0,Multichannel,Mens and Womens merchandise,0,0
487,6,3) $200 - $350,285.24,1,0,Urban,0,Phone,No merchandise,0,0
488,11,1) $0 - $100,80.93,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
489,9,1) $0 - $100,29.99,0,1,Suburban,1,Web,No merchandise,0,0
490,9,2) $100 - $200,122.98,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
491,1,"7) $1,000 +",1667.28,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
492,4,3) $200 - $350,305.29,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
493,1,2) $100 - $200,187.79,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
494,9,2) $100 - $200,127.42,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
495,1,4) $350 - $500,408.7,0,1,Suburban,0,Phone,No merchandise,0,0
496,10,3) $200 - $350,243.59,0,1,Rural,0,Web,No merchandise,1,0
497,6,2) $100 - $200,134.59,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
498,9,3) $200 - $350,322.66,0,1,Suburban,1,Web,No merchandise,0,0
499,5,3) $200 - $350,232.05,1,1,Urban,1,Web,Mens and Womens merchandise,1,0
500,3,1) $0 - $100,71.68,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
501,7,1) $0 - $100,57.82,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
502,4,1) $0 - $100,52.24,1,0,Urban,1,Phone,No merchandise,1,0
503,10,1) $0 - $100,47.37,1,0,Suburban,1,Web,No merchandise,0,0
504,10,1) $0 - $100,87.51,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
505,12,2) $100 - $200,172.3,0,1,Urban,1,Phone,No merchandise,0,0
506,3,3) $200 - $350,240.44,1,1,Suburban,0,Multichannel,Mens and Womens merchandise,0,0
507,7,"6) $750 - $1,000",995.55,1,0,Rural,1,Phone,Mens and Womens merchandise,1,0
508,10,3) $200 - $350,322.58,1,0,Suburban,1,Web,No merchandise,0,0
509,4,3) $200 - $350,327.51,1,0,Urban,1,Phone,No merchandise,0,0
510,9,5) $500 - $750,646.64,1,0,Rural,1,Web,No merchandise,0,0
511,4,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
512,4,2) $100 - $200,130.15,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
513,10,2) $100 - $200,139.04,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
514,7,1) $0 - $100,29.99,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
515,11,1) $0 - $100,29.99,1,0,Urban,0,Web,No merchandise,0,0
516,4,3) $200 - $350,208.16,1,1,Urban,1,Multichannel,No merchandise,0,0
517,12,1) $0 - $100,80.77,0,1,Urban,0,Phone,No merchandise,0,0
518,3,4) $350 - $500,444.33,1,1,Urban,0,Phone,No merchandise,0,0
519,2,1) $0 - $100,42.37,0,1,Suburban,0,Phone,No merchandise,0,0
520,4,5) $500 - $750,527.91,0,1,Rural,1,Multichannel,Mens and Womens merchandise,0,0
521,4,2) $100 - $200,158.56,1,0,Urban,1,Web,No merchandise,1,0
522,7,1) $0 - $100,86.1,0,1,Urban,1,Phone,No merchandise,0,0
523,4,2) $100 - $200,186.05,1,0,Suburban,0,Phone,Mens and Womens merchandise,1,0
524,11,"6) $750 - $1,000",982.41,1,0,Suburban,1,Multichannel,No merchandise,0,0
525,4,1) $0 - $100,91.14,0,1,Urban,0,Web,No merchandise,0,0
526,1,3) $200 - $350,249.01,1,0,Suburban,0,Multichannel,Mens and Womens merchandise,0,0
527,1,2) $100 - $200,103.98,1,0,Suburban,0,Phone,No merchandise,1,16
528,3,2) $100 - $200,104.78,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
529,2,1) $0 - $100,89.14,1,0,Urban,1,Phone,Mens and Womens merchandise,1,0
530,2,4) $350 - $500,456.12,0,1,Suburban,0,Web,No merchandise,0,0
531,11,1) $0 - $100,35.73,1,0,Urban,1,Web,No merchandise,1,16
532,6,1) $0 - $100,44.95,0,1,Suburban,0,Web,No merchandise,0,0
533,4,3) $200 - $350,227.31,0,1,Suburban,0,Multichannel,Mens and Womens merchandise,0,0
534,12,1) $0 - $100,29.99,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
535,9,1) $0 - $100,61.84,0,1,Suburban,0,Phone,No merchandise,0,0
536,11,2) $100 - $200,158.33,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
537,2,2) $100 - $200,116.26,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
538,6,2) $100 - $200,198.61,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
539,2,"7) $1,000 +",1093.92,1,1,Suburban,1,Web,No merchandise,0,0
540,1,4) $350 - $500,485.24,0,1,Suburban,0,Web,No merchandise,0,0
541,4,2) $100 - $200,169.02,0,1,Urban,0,Web,No merchandise,1,0
542,3,5) $500 - $750,619.46,0,1,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
543,2,"7) $1,000 +",1063.41,1,0,Suburban,1,Phone,No merchandise,0,0
544,11,1) $0 - $100,29.99,0,1,Suburban,1,Phone,No merchandise,0,0
545,7,2) $100 - $200,130.69,0,1,Urban,1,Web,No merchandise,0,0
546,7,3) $200 - $350,259.69,0,1,Urban,0,Web,No merchandise,1,0
547,10,1) $0 - $100,62.36,0,1,Urban,1,Phone,No merchandise,0,0
548,1,3) $200 - $350,267.56,1,1,Urban,0,Web,No merchandise,1,0
549,8,3) $200 - $350,213.13,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
550,10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens and Womens merchandise,1,0
551,10,1) $0 - $100,87.84,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
552,7,2) $100 - $200,143.54,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
553,2,3) $200 - $350,242.33,1,1,Suburban,0,Multichannel,Mens and Womens merchandise,1,0
554,8,3) $200 - $350,349.16,1,1,Urban,1,Phone,No merchandise,0,0
555,2,2) $100 - $200,176.04,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
556,8,2) $100 - $200,136.86,1,0,Urban,0,Web,No merchandise,0,0
557,3,1) $0 - $100,35.22,0,1,Suburban,0,Phone,No merchandise,1,15
558,10,3) $200 - $350,249.03,1,0,Rural,0,Web,No merchandise,0,0
559,2,1) $0 - $100,59.07,1,0,Suburban,1,Phone,No merchandise,0,0
560,1,4) $350 - $500,431.9,1,0,Urban,1,Web,No merchandise,0,0
561,5,1) $0 - $100,29.99,1,0,Suburban,1,Phone,No merchandise,0,0
562,8,1) $0 - $100,46.22,1,0,Suburban,0,Web,No merchandise,0,0
563,5,4) $350 - $500,430.06,1,1,Suburban,0,Web,Mens and Womens merchandise,0,0
564,3,3) $200 - $350,286.27,1,0,Suburban,0,Multichannel,Mens and Womens merchandise,0,0
565,10,2) $100 - $200,107.15,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
566,10,1) $0 - $100,81.07,0,1,Rural,0,Web,No merchandise,0,0
567,9,1) $0 - $100,49.14,1,0,Urban,0,Web,No merchandise,0,0
568,9,5) $500 - $750,640.71,0,1,Rural,1,Phone,No merchandise,0,0
569,2,2) $100 - $200,129.92,1,0,Rural,1,Phone,No merchandise,0,0
570,6,3) $200 - $350,229.63,1,0,Suburban,0,Multichannel,Mens and Womens merchandise,0,0
571,5,1) $0 - $100,42.69,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
572,6,2) $100 - $200,115.49,1,0,Suburban,1,Web,Mens and Womens merchandise,1,0
573,3,4) $350 - $500,387.25,1,0,Rural,0,Phone,No merchandise,0,0
574,5,3) $200 - $350,275.28,1,1,Suburban,1,Multichannel,No merchandise,0,0
575,11,1) $0 - $100,57.78,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
576,2,3) $200 - $350,324.82,1,1,Urban,0,Phone,No merchandise,0,0
577,3,1) $0 - $100,69.74,1,0,Suburban,0,Web,No merchandise,0,0
578,10,3) $200 - $350,331.83,1,0,Urban,0,Web,No merchandise,1,0
579,3,4) $350 - $500,412.02,1,1,Suburban,1,Web,No merchandise,0,0
580,3,2) $100 - $200,122.44,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
581,8,2) $100 - $200,176.04,1,0,Suburban,1,Web,No merchandise,0,0
582,11,2) $100 - $200,161.87,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
583,9,1) $0 - $100,57.54,0,1,Urban,1,Web,No merchandise,0,0
584,4,3) $200 - $350,345.17,0,1,Suburban,0,Phone,No merchandise,0,0
585,9,3) $200 - $350,233.51,0,1,Suburban,0,Phone,No merchandise,0,0
586,11,2) $100 - $200,113.76,1,0,Rural,1,Web,Mens and Womens merchandise,0,0
587,2,2) $100 - $200,102.13,0,1,Urban,0,Web,No merchandise,1,16
588,1,"6) $750 - $1,000",752.8,1,1,Urban,1,Phone,No merchandise,0,0
589,5,1) $0 - $100,35.14,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
590,6,2) $100 - $200,141.63,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
591,1,4) $350 - $500,474.43,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
592,9,2) $100 - $200,179.87,1,0,Suburban,1,Phone,No merchandise,0,0
593,7,4) $350 - $500,383.79,0,1,Urban,0,Web,No merchandise,0,0
594,5,1) $0 - $100,81.9,1,0,Rural,0,Phone,Mens and Womens merchandise,0,0
595,7,1) $0 - $100,29.99,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
596,1,1) $0 - $100,37.3,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
597,1,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
598,2,4) $350 - $500,354.09,1,1,Urban,0,Web,Mens and Womens merchandise,0,0
599,10,"6) $750 - $1,000",802.03,1,0,Suburban,1,Phone,No merchandise,0,0
600,12,3) $200 - $350,225.65,1,1,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
601,11,3) $200 - $350,201.55,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
602,9,2) $100 - $200,123.17,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
603,5,4) $350 - $500,377.64,0,1,Suburban,0,Web,No merchandise,0,0
604,9,2) $100 - $200,147.15,1,0,Urban,0,Web,No merchandise,0,0
605,9,3) $200 - $350,213.68,1,0,Suburban,0,Phone,No merchandise,0,0
606,5,1) $0 - $100,93.58,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
607,10,5) $500 - $750,711.59,1,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
608,1,2) $100 - $200,137.94,1,0,Urban,0,Phone,No merchandise,0,0
609,7,2) $100 - $200,183.7,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
610,4,"6) $750 - $1,000",991.1,1,1,Rural,1,Web,No merchandise,0,0
611,10,2) $100 - $200,166.4,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
612,8,2) $100 - $200,128.63,1,0,Urban,0,Phone,No merchandise,0,0
613,6,5) $500 - $750,569.13,0,1,Rural,1,Web,Mens and Womens merchandise,1,0
614,8,2) $100 - $200,151.23,0,1,Rural,0,Web,No merchandise,0,0
615,3,2) $100 - $200,149.58,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
